"valor","unidad","vigenciadesde","vigenciahasta"
"819.27","COP","1994-02-02T00:00:00.000","1994-02-02T00:00:00.000"
"817.0","COP","1994-02-01T00:00:00.000","1994-02-01T00:00:00.000"
"818.38","COP","1994-01-29T00:00:00.000","1994-01-31T00:00:00.000"
"821.72","COP","1994-01-28T00:00:00.000","1994-01-28T00:00:00.000"
"821.52","COP","1994-01-27T00:00:00.000","1994-01-27T00:00:00.000"
"819.1","COP","1994-01-26T00:00:00.000","1994-01-26T00:00:00.000"
"816.69","COP","1994-01-25T00:00:00.000","1994-01-25T00:00:00.000"
"815.65","COP","1994-01-22T00:00:00.000","1994-01-24T00:00:00.000"
"815.91","COP","1994-01-21T00:00:00.000","1994-01-21T00:00:00.000"
"814.56","COP","1994-01-20T00:00:00.000","1994-01-20T00:00:00.000"
"816.15","COP","1994-01-19T00:00:00.000","1994-01-19T00:00:00.000"
"816.91","COP","1994-01-18T00:00:00.000","1994-01-18T00:00:00.000"
"815.81","COP","1994-01-15T00:00:00.000","1994-01-17T00:00:00.000"
"820.1","COP","1994-01-14T00:00:00.000","1994-01-14T00:00:00.000"
"819.81","COP","1994-01-13T00:00:00.000","1994-01-13T00:00:00.000"
"818.5","COP","1994-01-12T00:00:00.000","1994-01-12T00:00:00.000"
"818.89","COP","1994-01-08T00:00:00.000","1994-01-11T00:00:00.000"
"818.83","COP","1994-01-07T00:00:00.000","1994-01-07T00:00:00.000"
"814.21","COP","1994-01-06T00:00:00.000","1994-01-06T00:00:00.000"
"810.01","COP","1994-01-05T00:00:00.000","1994-01-05T00:00:00.000"
"805.91","COP","1994-01-04T00:00:00.000","1994-01-04T00:00:00.000"
"804.33","COP","1994-01-01T00:00:00.000","1994-01-03T00:00:00.000"
"804.33","COP","1993-12-31T00:00:00.000","1993-12-31T00:00:00.000"
"802.71","COP","1993-12-30T00:00:00.000","1993-12-30T00:00:00.000"
"802.33","COP","1993-12-29T00:00:00.000","1993-12-29T00:00:00.000"
"809.13","COP","1993-12-28T00:00:00.000","1993-12-28T00:00:00.000"
"801.69","COP","1993-12-25T00:00:00.000","1993-12-27T00:00:00.000"
"801.69","COP","1993-12-24T00:00:00.000","1993-12-24T00:00:00.000"
"801.4","COP","1993-12-23T00:00:00.000","1993-12-23T00:00:00.000"
"802.46","COP","1993-12-22T00:00:00.000","1993-12-22T00:00:00.000"
"803.81","COP","1993-12-21T00:00:00.000","1993-12-21T00:00:00.000"
"806.5","COP","1993-12-18T00:00:00.000","1993-12-20T00:00:00.000"
"804.89","COP","1993-12-17T00:00:00.000","1993-12-17T00:00:00.000"
"799.43","COP","1993-12-16T00:00:00.000","1993-12-16T00:00:00.000"
"798.12","COP","1993-12-15T00:00:00.000","1993-12-15T00:00:00.000"
"798.2","COP","1993-12-14T00:00:00.000","1993-12-14T00:00:00.000"
"797.53","COP","1993-12-11T00:00:00.000","1993-12-13T00:00:00.000"
"798.51","COP","1993-12-10T00:00:00.000","1993-12-10T00:00:00.000"
"800.6","COP","1993-12-08T00:00:00.000","1993-12-09T00:00:00.000"
"803.1","COP","1993-12-07T00:00:00.000","1993-12-07T00:00:00.000"
"806.49","COP","1993-12-04T00:00:00.000","1993-12-06T00:00:00.000"
"809.63","COP","1993-12-03T00:00:00.000","1993-12-03T00:00:00.000"
"811.78","COP","1993-12-02T00:00:00.000","1993-12-02T00:00:00.000"
"812.21","COP","1993-12-01T00:00:00.000","1993-12-01T00:00:00.000"
"811.73","COP","1993-11-30T00:00:00.000","1993-11-30T00:00:00.000"
"812.11","COP","1993-11-27T00:00:00.000","1993-11-29T00:00:00.000"
"812.04","COP","1993-11-26T00:00:00.000","1993-11-26T00:00:00.000"
"811.67","COP","1993-11-25T00:00:00.000","1993-11-25T00:00:00.000"
"812.12","COP","1993-11-24T00:00:00.000","1993-11-24T00:00:00.000"
"814.48","COP","1993-11-23T00:00:00.000","1993-11-23T00:00:00.000"
"817.06","COP","1993-11-20T00:00:00.000","1993-11-22T00:00:00.000"
"816.62","COP","1993-11-19T00:00:00.000","1993-11-19T00:00:00.000"
"816.32","COP","1993-11-18T00:00:00.000","1993-11-18T00:00:00.000"
"815.18","COP","1993-11-17T00:00:00.000","1993-11-17T00:00:00.000"
"809.95","COP","1993-11-13T00:00:00.000","1993-11-16T00:00:00.000"
"809.87","COP","1993-11-12T00:00:00.000","1993-11-12T00:00:00.000"
"811.07","COP","1993-11-11T00:00:00.000","1993-11-11T00:00:00.000"
"813.95","COP","1993-11-10T00:00:00.000","1993-11-10T00:00:00.000"
"814.26","COP","1993-11-09T00:00:00.000","1993-11-09T00:00:00.000"
"815.7","COP","1993-11-06T00:00:00.000","1993-11-08T00:00:00.000"
"816.79","COP","1993-11-05T00:00:00.000","1993-11-05T00:00:00.000"
"817.01","COP","1993-11-04T00:00:00.000","1993-11-04T00:00:00.000"
"816.7","COP","1993-11-03T00:00:00.000","1993-11-03T00:00:00.000"
"817.03","COP","1993-10-30T00:00:00.000","1993-11-02T00:00:00.000"
"818.06","COP","1993-10-29T00:00:00.000","1993-10-29T00:00:00.000"
"818.98","COP","1993-10-28T00:00:00.000","1993-10-28T00:00:00.000"
"819.55","COP","1993-10-27T00:00:00.000","1993-10-27T00:00:00.000"
"819.44","COP","1993-10-26T00:00:00.000","1993-10-26T00:00:00.000"
"819.41","COP","1993-10-23T00:00:00.000","1993-10-25T00:00:00.000"
"819.26","COP","1993-10-22T00:00:00.000","1993-10-22T00:00:00.000"
"816.41","COP","1993-10-21T00:00:00.000","1993-10-21T00:00:00.000"
"813.79","COP","1993-10-20T00:00:00.000","1993-10-20T00:00:00.000"
"813.28","COP","1993-10-16T00:00:00.000","1993-10-19T00:00:00.000"
"812.41","COP","1993-10-15T00:00:00.000","1993-10-15T00:00:00.000"
"811.46","COP","1993-10-14T00:00:00.000","1993-10-14T00:00:00.000"
"811.47","COP","1993-10-13T00:00:00.000","1993-10-13T00:00:00.000"
"811.19","COP","1993-10-12T00:00:00.000","1993-10-12T00:00:00.000"
"811.28","COP","1993-10-09T00:00:00.000","1993-10-11T00:00:00.000"
"811.91","COP","1993-10-08T00:00:00.000","1993-10-08T00:00:00.000"
"812.54","COP","1993-10-07T00:00:00.000","1993-10-07T00:00:00.000"
"812.75","COP","1993-10-06T00:00:00.000","1993-10-06T00:00:00.000"
"812.27","COP","1993-10-05T00:00:00.000","1993-10-05T00:00:00.000"
"812.29","COP","1993-10-02T00:00:00.000","1993-10-04T00:00:00.000"
"811.31","COP","1993-10-01T00:00:00.000","1993-10-01T00:00:00.000"
"810.84","COP","1993-09-30T00:00:00.000","1993-09-30T00:00:00.000"
"809.69","COP","1993-09-29T00:00:00.000","1993-09-29T00:00:00.000"
"809.55","COP","1993-09-28T00:00:00.000","1993-09-28T00:00:00.000"
"809.93","COP","1993-09-25T00:00:00.000","1993-09-27T00:00:00.000"
"810.55","COP","1993-09-24T00:00:00.000","1993-09-24T00:00:00.000"
"810.04","COP","1993-09-23T00:00:00.000","1993-09-23T00:00:00.000"
"809.75","COP","1993-09-22T00:00:00.000","1993-09-22T00:00:00.000"
"810.88","COP","1993-09-21T00:00:00.000","1993-09-21T00:00:00.000"
"811.18","COP","1993-09-18T00:00:00.000","1993-09-20T00:00:00.000"
"811.93","COP","1993-09-17T00:00:00.000","1993-09-17T00:00:00.000"
"811.75","COP","1993-09-16T00:00:00.000","1993-09-16T00:00:00.000"
"810.81","COP","1993-09-15T00:00:00.000","1993-09-15T00:00:00.000"
"810.09","COP","1993-09-14T00:00:00.000","1993-09-14T00:00:00.000"
"810.03","COP","1993-09-11T00:00:00.000","1993-09-13T00:00:00.000"
"810.25","COP","1993-09-10T00:00:00.000","1993-09-10T00:00:00.000"
"809.33","COP","1993-09-09T00:00:00.000","1993-09-09T00:00:00.000"
"808.24","COP","1993-09-08T00:00:00.000","1993-09-08T00:00:00.000"
"807.62","COP","1993-09-07T00:00:00.000","1993-09-07T00:00:00.000"
"807.68","COP","1993-09-04T00:00:00.000","1993-09-06T00:00:00.000"
"807.96","COP","1993-09-03T00:00:00.000","1993-09-03T00:00:00.000"
"808.04","COP","1993-09-02T00:00:00.000","1993-09-02T00:00:00.000"
"806.83","COP","1993-09-01T00:00:00.000","1993-09-01T00:00:00.000"
"806.86","COP","1993-08-31T00:00:00.000","1993-08-31T00:00:00.000"
"807.53","COP","1993-08-28T00:00:00.000","1993-08-30T00:00:00.000"
"807.55","COP","1993-08-27T00:00:00.000","1993-08-27T00:00:00.000"
"807.77","COP","1993-08-26T00:00:00.000","1993-08-26T00:00:00.000"
"807.57","COP","1993-08-25T00:00:00.000","1993-08-25T00:00:00.000"
"807.04","COP","1993-08-24T00:00:00.000","1993-08-24T00:00:00.000"
"806.72","COP","1993-08-21T00:00:00.000","1993-08-23T00:00:00.000"
"806.15","COP","1993-08-20T00:00:00.000","1993-08-20T00:00:00.000"
"805.62","COP","1993-08-19T00:00:00.000","1993-08-19T00:00:00.000"
"804.76","COP","1993-08-18T00:00:00.000","1993-08-18T00:00:00.000"
"804.51","COP","1993-08-14T00:00:00.000","1993-08-17T00:00:00.000"
"804.93","COP","1993-08-13T00:00:00.000","1993-08-13T00:00:00.000"
"804.48","COP","1993-08-12T00:00:00.000","1993-08-12T00:00:00.000"
"803.22","COP","1993-08-11T00:00:00.000","1993-08-11T00:00:00.000"
"802.3","COP","1993-08-10T00:00:00.000","1993-08-10T00:00:00.000"
"801.78","COP","1993-08-07T00:00:00.000","1993-08-09T00:00:00.000"
"801.86","COP","1993-08-06T00:00:00.000","1993-08-06T00:00:00.000"
"801.82","COP","1993-08-05T00:00:00.000","1993-08-05T00:00:00.000"
"801.86","COP","1993-08-04T00:00:00.000","1993-08-04T00:00:00.000"
"801.15","COP","1993-08-03T00:00:00.000","1993-08-03T00:00:00.000"
"801.35","COP","1993-07-31T00:00:00.000","1993-08-02T00:00:00.000"
"801.04","COP","1993-07-30T00:00:00.000","1993-07-30T00:00:00.000"
"800.42","COP","1993-07-29T00:00:00.000","1993-07-29T00:00:00.000"
"799.96","COP","1993-07-28T00:00:00.000","1993-07-28T00:00:00.000"
"799.17","COP","1993-07-27T00:00:00.000","1993-07-27T00:00:00.000"
"798.83","COP","1993-07-24T00:00:00.000","1993-07-26T00:00:00.000"
"798.17","COP","1993-07-23T00:00:00.000","1993-07-23T00:00:00.000"
"797.63","COP","1993-07-22T00:00:00.000","1993-07-22T00:00:00.000"
"797.41","COP","1993-07-20T00:00:00.000","1993-07-21T00:00:00.000"
"797.31","COP","1993-07-17T00:00:00.000","1993-07-19T00:00:00.000"
"797.06","COP","1993-07-16T00:00:00.000","1993-07-16T00:00:00.000"
"797.0","COP","1993-07-15T00:00:00.000","1993-07-15T00:00:00.000"
"795.66","COP","1993-07-14T00:00:00.000","1993-07-14T00:00:00.000"
"794.67","COP","1993-07-13T00:00:00.000","1993-07-13T00:00:00.000"
"793.18","COP","1993-07-10T00:00:00.000","1993-07-12T00:00:00.000"
"791.73","COP","1993-07-09T00:00:00.000","1993-07-09T00:00:00.000"
"790.58","COP","1993-07-08T00:00:00.000","1993-07-08T00:00:00.000"
"789.47","COP","1993-07-07T00:00:00.000","1993-07-07T00:00:00.000"
"788.65","COP","1993-07-03T00:00:00.000","1993-07-06T00:00:00.000"
"787.51","COP","1993-07-02T00:00:00.000","1993-07-02T00:00:00.000"
"786.1","COP","1993-07-01T00:00:00.000","1993-07-01T00:00:00.000"
"787.12","COP","1993-06-30T00:00:00.000","1993-06-30T00:00:00.000"
"786.8","COP","1993-06-29T00:00:00.000","1993-06-29T00:00:00.000"
"786.96","COP","1993-06-26T00:00:00.000","1993-06-28T00:00:00.000"
"786.72","COP","1993-06-25T00:00:00.000","1993-06-25T00:00:00.000"
"786.42","COP","1993-06-24T00:00:00.000","1993-06-24T00:00:00.000"
"787.06","COP","1993-06-23T00:00:00.000","1993-06-23T00:00:00.000"
"786.77","COP","1993-06-19T00:00:00.000","1993-06-22T00:00:00.000"
"787.49","COP","1993-06-18T00:00:00.000","1993-06-18T00:00:00.000"
"786.64","COP","1993-06-17T00:00:00.000","1993-06-17T00:00:00.000"
"785.9","COP","1993-06-16T00:00:00.000","1993-06-16T00:00:00.000"
"784.8","COP","1993-06-12T00:00:00.000","1993-06-15T00:00:00.000"
"785.79","COP","1993-06-11T00:00:00.000","1993-06-11T00:00:00.000"
"784.95","COP","1993-06-10T00:00:00.000","1993-06-10T00:00:00.000"
"784.62","COP","1993-06-09T00:00:00.000","1993-06-09T00:00:00.000"
"782.29","COP","1993-06-08T00:00:00.000","1993-06-08T00:00:00.000"
"780.6","COP","1993-06-05T00:00:00.000","1993-06-07T00:00:00.000"
"778.12","COP","1993-06-04T00:00:00.000","1993-06-04T00:00:00.000"
"777.82","COP","1993-06-03T00:00:00.000","1993-06-03T00:00:00.000"
"779.01","COP","1993-06-02T00:00:00.000","1993-06-02T00:00:00.000"
"779.0","COP","1993-06-01T00:00:00.000","1993-06-01T00:00:00.000"
"779.56","COP","1993-05-29T00:00:00.000","1993-05-31T00:00:00.000"
"780.78","COP","1993-05-28T00:00:00.000","1993-05-28T00:00:00.000"
"782.85","COP","1993-05-27T00:00:00.000","1993-05-27T00:00:00.000"
"783.15","COP","1993-05-26T00:00:00.000","1993-05-26T00:00:00.000"
"782.0","COP","1993-05-22T00:00:00.000","1993-05-25T00:00:00.000"
"781.94","COP","1993-05-21T00:00:00.000","1993-05-21T00:00:00.000"
"781.84","COP","1993-05-20T00:00:00.000","1993-05-20T00:00:00.000"
"781.8","COP","1993-05-19T00:00:00.000","1993-05-19T00:00:00.000"
"781.42","COP","1993-05-18T00:00:00.000","1993-05-18T00:00:00.000"
"780.79","COP","1993-05-15T00:00:00.000","1993-05-17T00:00:00.000"
"780.8","COP","1993-05-14T00:00:00.000","1993-05-14T00:00:00.000"
"780.49","COP","1993-05-13T00:00:00.000","1993-05-13T00:00:00.000"
"779.41","COP","1993-05-12T00:00:00.000","1993-05-12T00:00:00.000"
"777.75","COP","1993-05-11T00:00:00.000","1993-05-11T00:00:00.000"
"777.17","COP","1993-05-08T00:00:00.000","1993-05-10T00:00:00.000"
"778.17","COP","1993-05-07T00:00:00.000","1993-05-07T00:00:00.000"
"777.88","COP","1993-05-06T00:00:00.000","1993-05-06T00:00:00.000"
"776.99","COP","1993-05-05T00:00:00.000","1993-05-05T00:00:00.000"
"775.53","COP","1993-05-04T00:00:00.000","1993-05-04T00:00:00.000"
"773.82","COP","1993-05-01T00:00:00.000","1993-05-03T00:00:00.000"
"774.94","COP","1993-04-30T00:00:00.000","1993-04-30T00:00:00.000"
"773.78","COP","1993-04-29T00:00:00.000","1993-04-29T00:00:00.000"
"774.52","COP","1993-04-28T00:00:00.000","1993-04-28T00:00:00.000"
"775.2","COP","1993-04-27T00:00:00.000","1993-04-27T00:00:00.000"
"775.32","COP","1993-04-24T00:00:00.000","1993-04-26T00:00:00.000"
"775.05","COP","1993-04-23T00:00:00.000","1993-04-23T00:00:00.000"
"774.34","COP","1993-04-22T00:00:00.000","1993-04-22T00:00:00.000"
"773.97","COP","1993-04-21T00:00:00.000","1993-04-21T00:00:00.000"
"773.7","COP","1993-04-20T00:00:00.000","1993-04-20T00:00:00.000"
"773.22","COP","1993-04-17T00:00:00.000","1993-04-19T00:00:00.000"
"772.71","COP","1993-04-16T00:00:00.000","1993-04-16T00:00:00.000"
"771.56","COP","1993-04-15T00:00:00.000","1993-04-15T00:00:00.000"
"769.8","COP","1993-04-14T00:00:00.000","1993-04-14T00:00:00.000"
"769.34","COP","1993-04-13T00:00:00.000","1993-04-13T00:00:00.000"
"768.6","COP","1993-04-08T00:00:00.000","1993-04-12T00:00:00.000"
"768.52","COP","1993-04-07T00:00:00.000","1993-04-07T00:00:00.000"
"768.31","COP","1993-04-06T00:00:00.000","1993-04-06T00:00:00.000"
"768.46","COP","1993-04-03T00:00:00.000","1993-04-05T00:00:00.000"
"767.98","COP","1993-04-02T00:00:00.000","1993-04-02T00:00:00.000"
"766.44","COP","1993-04-01T00:00:00.000","1993-04-01T00:00:00.000"
"766.41","COP","1993-03-31T00:00:00.000","1993-03-31T00:00:00.000"
"766.79","COP","1993-03-30T00:00:00.000","1993-03-30T00:00:00.000"
"767.4","COP","1993-03-27T00:00:00.000","1993-03-29T00:00:00.000"
"767.99","COP","1993-03-26T00:00:00.000","1993-03-26T00:00:00.000"
"766.91","COP","1993-03-25T00:00:00.000","1993-03-25T00:00:00.000"
"766.63","COP","1993-03-24T00:00:00.000","1993-03-24T00:00:00.000"
"766.84","COP","1993-03-20T00:00:00.000","1993-03-23T00:00:00.000"
"766.42","COP","1993-03-19T00:00:00.000","1993-03-19T00:00:00.000"
"766.12","COP","1993-03-18T00:00:00.000","1993-03-18T00:00:00.000"
"765.06","COP","1993-03-17T00:00:00.000","1993-03-17T00:00:00.000"
"764.29","COP","1993-03-16T00:00:00.000","1993-03-16T00:00:00.000"
"764.79","COP","1993-03-13T00:00:00.000","1993-03-15T00:00:00.000"
"765.19","COP","1993-03-12T00:00:00.000","1993-03-12T00:00:00.000"
"764.74","COP","1993-03-11T00:00:00.000","1993-03-11T00:00:00.000"
"763.9","COP","1993-03-10T00:00:00.000","1993-03-10T00:00:00.000"
"763.38","COP","1993-03-09T00:00:00.000","1993-03-09T00:00:00.000"
"762.2","COP","1993-03-06T00:00:00.000","1993-03-08T00:00:00.000"
"762.04","COP","1993-03-05T00:00:00.000","1993-03-05T00:00:00.000"
"762.68","COP","1993-03-04T00:00:00.000","1993-03-04T00:00:00.000"
"760.71","COP","1993-03-03T00:00:00.000","1993-03-03T00:00:00.000"
"757.89","COP","1993-03-02T00:00:00.000","1993-03-02T00:00:00.000"
"758.03","COP","1993-02-27T00:00:00.000","1993-03-01T00:00:00.000"
"759.2","COP","1993-02-26T00:00:00.000","1993-02-26T00:00:00.000"
"755.07","COP","1993-02-25T00:00:00.000","1993-02-25T00:00:00.000"
"753.33","COP","1993-02-24T00:00:00.000","1993-02-24T00:00:00.000"
"752.52","COP","1993-02-23T00:00:00.000","1993-02-23T00:00:00.000"
"751.96","COP","1993-02-20T00:00:00.000","1993-02-22T00:00:00.000"
"752.47","COP","1993-02-19T00:00:00.000","1993-02-19T00:00:00.000"
"750.75","COP","1993-02-18T00:00:00.000","1993-02-18T00:00:00.000"
"749.69","COP","1993-02-17T00:00:00.000","1993-02-17T00:00:00.000"
"748.18","COP","1993-02-16T00:00:00.000","1993-02-16T00:00:00.000"
"748.88","COP","1993-02-13T00:00:00.000","1993-02-15T00:00:00.000"
"748.22","COP","1993-02-12T00:00:00.000","1993-02-12T00:00:00.000"
"745.38","COP","1993-02-11T00:00:00.000","1993-02-11T00:00:00.000"
"745.49","COP","1993-02-10T00:00:00.000","1993-02-10T00:00:00.000"
"745.45","COP","1993-02-09T00:00:00.000","1993-02-09T00:00:00.000"
"746.56","COP","1993-02-06T00:00:00.000","1993-02-08T00:00:00.000"
"745.79","COP","1993-02-05T00:00:00.000","1993-02-05T00:00:00.000"
"745.73","COP","1993-02-04T00:00:00.000","1993-02-04T00:00:00.000"
"745.64","COP","1993-02-03T00:00:00.000","1993-02-03T00:00:00.000"
"745.27","COP","1993-02-02T00:00:00.000","1993-02-02T00:00:00.000"
"746.05","COP","1993-01-30T00:00:00.000","1993-02-01T00:00:00.000"
"745.14","COP","1993-01-29T00:00:00.000","1993-01-29T00:00:00.000"
"746.21","COP","1993-01-28T00:00:00.000","1993-01-28T00:00:00.000"
"747.13","COP","1993-01-27T00:00:00.000","1993-01-27T00:00:00.000"
"747.25","COP","1993-01-26T00:00:00.000","1993-01-26T00:00:00.000"
"748.56","COP","1993-01-23T00:00:00.000","1993-01-25T00:00:00.000"
"750.0","COP","1993-01-22T00:00:00.000","1993-01-22T00:00:00.000"
"750.06","COP","1993-01-21T00:00:00.000","1993-01-21T00:00:00.000"
"748.07","COP","1993-01-20T00:00:00.000","1993-01-20T00:00:00.000"
"747.2","COP","1993-01-19T00:00:00.000","1993-01-19T00:00:00.000"
"746.39","COP","1993-01-16T00:00:00.000","1993-01-18T00:00:00.000"
"746.71","COP","1993-01-15T00:00:00.000","1993-01-15T00:00:00.000"
"748.98","COP","1993-01-14T00:00:00.000","1993-01-14T00:00:00.000"
"749.63","COP","1993-01-13T00:00:00.000","1993-01-13T00:00:00.000"
"746.63","COP","1993-01-09T00:00:00.000","1993-01-12T00:00:00.000"
"742.61","COP","1993-01-08T00:00:00.000","1993-01-08T00:00:00.000"
"740.08","COP","1993-01-07T00:00:00.000","1993-01-07T00:00:00.000"
"738.65","COP","1993-01-06T00:00:00.000","1993-01-06T00:00:00.000"
"737.55","COP","1993-01-05T00:00:00.000","1993-01-05T00:00:00.000"
"737.98","COP","1993-01-01T00:00:00.000","1993-01-04T00:00:00.000"
"737.98","COP","1992-12-31T00:00:00.000","1992-12-31T00:00:00.000"
"737.98","COP","1992-12-30T00:00:00.000","1992-12-30T00:00:00.000"
"737.44","COP","1992-12-29T00:00:00.000","1992-12-29T00:00:00.000"
"735.19","COP","1992-12-25T00:00:00.000","1992-12-28T00:00:00.000"
"735.19","COP","1992-12-24T00:00:00.000","1992-12-24T00:00:00.000"
"735.0","COP","1992-12-23T00:00:00.000","1992-12-23T00:00:00.000"
"736.82","COP","1992-12-22T00:00:00.000","1992-12-22T00:00:00.000"
"735.31","COP","1992-12-19T00:00:00.000","1992-12-21T00:00:00.000"
"732.54","COP","1992-12-18T00:00:00.000","1992-12-18T00:00:00.000"
"734.98","COP","1992-12-17T00:00:00.000","1992-12-17T00:00:00.000"
"736.2","COP","1992-12-16T00:00:00.000","1992-12-16T00:00:00.000"
"732.69","COP","1992-12-15T00:00:00.000","1992-12-15T00:00:00.000"
"729.8","COP","1992-12-12T00:00:00.000","1992-12-14T00:00:00.000"
"727.21","COP","1992-12-11T00:00:00.000","1992-12-11T00:00:00.000"
"732.4","COP","1992-12-10T00:00:00.000","1992-12-10T00:00:00.000"
"732.11","COP","1992-12-08T00:00:00.000","1992-12-09T00:00:00.000"
"736.29","COP","1992-12-05T00:00:00.000","1992-12-07T00:00:00.000"
"738.19","COP","1992-12-04T00:00:00.000","1992-12-04T00:00:00.000"
"729.74","COP","1992-12-03T00:00:00.000","1992-12-03T00:00:00.000"
"725.75","COP","1992-12-02T00:00:00.000","1992-12-02T00:00:00.000"
"729.42","COP","1992-12-01T00:00:00.000","1992-12-01T00:00:00.000"
"725.45","COP","1992-11-28T00:00:00.000","1992-11-30T00:00:00.000"
"722.61","COP","1992-11-27T00:00:00.000","1992-11-27T00:00:00.000"
"721.47","COP","1992-11-26T00:00:00.000","1992-11-26T00:00:00.000"
"720.63","COP","1992-11-25T00:00:00.000","1992-11-25T00:00:00.000"
"726.97","COP","1992-11-24T00:00:00.000","1992-11-24T00:00:00.000"
"721.98","COP","1992-11-21T00:00:00.000","1992-11-23T00:00:00.000"
"724.9","COP","1992-11-20T00:00:00.000","1992-11-20T00:00:00.000"
"724.97","COP","1992-11-19T00:00:00.000","1992-11-19T00:00:00.000"
"730.11","COP","1992-11-18T00:00:00.000","1992-11-18T00:00:00.000"
"724.07","COP","1992-11-14T00:00:00.000","1992-11-17T00:00:00.000"
"722.72","COP","1992-11-13T00:00:00.000","1992-11-13T00:00:00.000"
"723.72","COP","1992-11-12T00:00:00.000","1992-11-12T00:00:00.000"
"722.37","COP","1992-11-11T00:00:00.000","1992-11-11T00:00:00.000"
"720.48","COP","1992-11-10T00:00:00.000","1992-11-10T00:00:00.000"
"722.57","COP","1992-11-07T00:00:00.000","1992-11-09T00:00:00.000"
"720.96","COP","1992-11-06T00:00:00.000","1992-11-06T00:00:00.000"
"719.21","COP","1992-11-05T00:00:00.000","1992-11-05T00:00:00.000"
"718.98","COP","1992-11-04T00:00:00.000","1992-11-04T00:00:00.000"
"716.88","COP","1992-10-31T00:00:00.000","1992-11-03T00:00:00.000"
"717.37","COP","1992-10-30T00:00:00.000","1992-10-30T00:00:00.000"
"715.31","COP","1992-10-29T00:00:00.000","1992-10-29T00:00:00.000"
"716.39","COP","1992-10-28T00:00:00.000","1992-10-28T00:00:00.000"
"713.55","COP","1992-10-27T00:00:00.000","1992-10-27T00:00:00.000"
"712.04","COP","1992-10-24T00:00:00.000","1992-10-26T00:00:00.000"
"710.19","COP","1992-10-23T00:00:00.000","1992-10-23T00:00:00.000"
"709.22","COP","1992-10-22T00:00:00.000","1992-10-22T00:00:00.000"
